filename,Class,Size,Position X,Position Y,Background Color,Shape Color
Square_1870.png,Square,12,18,15,Black,White
Square_1871.png,Square,18,0,11,White,Grey
Square_1872.png,Square,12,15,15,Black,White
Square_1873.png,Square,18,14,1,Grey,Black
Square_1874.png,Square,6,0,7,Grey,White
Square_1875.png,Square,12,10,6,Black,Grey
Square_1876.png,Square,18,0,5,Grey,Black
Square_1877.png,Square,18,4,1,White,Black
Square_1878.png,Square,12,19,14,White,Grey
Square_1879.png,Square,6,19,23,White,Black
Square_1880.png,Square,12,18,12,Grey,Black
Square_1881.png,Square,6,21,2,White,Grey
Square_1882.png,Square,6,4,22,White,Grey
Square_1883.png,Square,18,5,9,White,Black
Square_1884.png,Square,18,10,0,Black,Grey
Square_1885.png,Square,12,15,12,Grey,White
Square_1886.png,Square,18,8,10,Black,White
Square_1887.png,Square,12,9,11,Grey,White
Square_1888.png,Square,6,18,22,Grey,White
Square_1889.png,Square,12,7,9,White,Grey
Square_1890.png,Square,18,6,9,White,Grey
Square_1891.png,Square,12,18,1,White,Black
Square_1892.png,Square,12,4,1,Grey,White
Square_1893.png,Square,18,11,2,Grey,White
Square_1894.png,Square,6,8,10,Black,Grey
Square_1895.png,Square,12,18,11,Black,White
Square_1896.png,Square,12,6,0,White,Grey
Square_1897.png,Square,12,19,0,Grey,White
Square_1898.png,Square,12,0,6,Grey,Black
Square_1899.png,Square,12,6,11,Grey,White
Square_1900.png,Square,18,13,12,White,Grey
Square_1901.png,Square,6,13,16,Grey,White
Square_1902.png,Square,18,8,0,Grey,White
Square_1903.png,Square,6,26,24,Grey,White
Square_1904.png,Square,12,8,17,Black,Grey
Square_1905.png,Square,18,12,7,Black,Grey
Square_1906.png,Square,18,6,0,Black,White
Square_1907.png,Square,18,10,4,White,Grey
Square_1908.png,Square,12,17,14,Grey,Black
Square_1909.png,Square,18,6,10,White,Grey
Square_1910.png,Square,12,9,2,Grey,Black
Square_1911.png,Square,6,11,23,White,Black
Square_1912.png,Square,18,8,4,White,Grey
Square_1913.png,Square,18,13,11,White,Black
Square_1914.png,Square,6,13,25,White,Black
Square_1915.png,Square,18,10,10,Black,White
Square_1916.png,Square,12,9,0,White,Grey
Square_1917.png,Square,12,20,7,Black,White
Square_1918.png,Square,6,1,17,Grey,White
Square_1919.png,Square,12,19,13,Black,White
Square_1920.png,Square,6,21,2,Grey,Black
Square_1921.png,Square,12,10,1,Black,Grey
Square_1922.png,Square,6,19,20,White,Grey
Square_1923.png,Square,18,2,10,Black,Grey
Square_1924.png,Square,18,5,10,Black,Grey
Square_1925.png,Square,18,4,3,White,Grey
Square_1926.png,Square,12,4,18,White,Black
Square_1927.png,Square,12,2,6,White,Black
Square_1928.png,Square,18,6,9,White,Grey
Square_1929.png,Square,6,7,23,Black,White
Square_1930.png,Square,12,12,3,Black,White
Square_1931.png,Square,18,6,0,Grey,Black
Square_1932.png,Square,6,2,1,Black,Grey
Square_1933.png,Square,6,0,19,Grey,Black
Square_1934.png,Square,6,1,24,Black,Grey
Square_1935.png,Square,18,0,13,Black,White
Square_1936.png,Square,18,8,7,Black,White
Square_1937.png,Square,12,15,7,White,Grey
Square_1938.png,Square,18,8,8,Grey,Black
Square_1939.png,Square,6,19,22,Grey,White
Square_1940.png,Square,12,13,13,Grey,White
Square_1941.png,Square,6,22,12,Grey,White
Square_1942.png,Square,18,2,0,Grey,White
Square_1943.png,Square,12,17,4,White,Grey
Square_1944.png,Square,12,3,3,White,Black
Square_1945.png,Square,12,10,14,Black,White
Square_1946.png,Square,6,3,24,White,Grey
Square_1947.png,Square,18,5,9,Black,Grey
Square_1948.png,Square,18,3,12,Black,Grey
Square_1949.png,Square,12,8,11,Grey,White
Square_1950.png,Square,6,8,7,Black,Grey
Square_1951.png,Square,12,0,19,Grey,White
Square_1952.png,Square,18,0,0,White,Black
Square_1953.png,Square,12,9,0,Grey,White
Square_1954.png,Square,18,1,12,White,Grey
Square_1955.png,Square,6,23,16,White,Grey
Square_1956.png,Square,12,8,18,Grey,Black
Square_1957.png,Square,6,22,26,Black,Grey
Square_1958.png,Square,18,13,5,Grey,Black
Square_1959.png,Square,18,2,4,Grey,White
Square_1960.png,Square,6,20,4,Grey,White
Square_1961.png,Square,18,2,14,White,Grey
Square_1962.png,Square,6,9,12,Black,Grey
Square_1963.png,Square,18,14,4,Grey,Black
Square_1964.png,Square,6,23,10,Grey,Black
Square_1965.png,Square,12,1,8,Black,Grey
Square_1966.png,Square,6,3,0,Black,Grey
Square_1967.png,Square,12,16,9,White,Grey
Square_1968.png,Square,18,10,0,White,Grey
Square_1969.png,Square,18,2,2,Black,Grey
Square_1970.png,Square,12,5,15,Grey,Black
Square_1971.png,Square,12,2,11,Black,White
Square_1972.png,Square,6,17,2,Grey,Black
Square_1973.png,Square,18,9,13,Black,Grey
Square_1974.png,Square,18,5,1,Grey,White
Square_1975.png,Square,12,19,6,Grey,White
Square_1976.png,Square,12,16,18,White,Black
Square_1977.png,Square,12,1,19,Grey,Black
Square_1978.png,Square,6,8,8,White,Grey
Square_1979.png,Square,12,19,18,White,Black
Square_1980.png,Square,12,0,6,Grey,White
Square_1981.png,Square,6,26,4,White,Black
Square_1982.png,Square,18,7,4,White,Grey
Square_1983.png,Square,12,5,6,Grey,White
Square_1984.png,Square,18,5,7,Grey,Black
Square_1985.png,Square,6,16,14,White,Black
Square_1986.png,Square,12,8,20,Grey,White
Square_1987.png,Square,18,0,10,White,Black
Square_1988.png,Square,18,4,1,White,Grey
Square_1989.png,Square,6,7,7,Black,Grey
Square_1990.png,Square,6,24,5,White,Grey
Square_1991.png,Square,6,7,3,Black,White
Square_1992.png,Square,18,0,8,Grey,Black
Square_1993.png,Square,12,0,10,White,Grey
Square_1994.png,Square,6,7,10,Grey,White
Square_1995.png,Square,6,18,19,White,Grey
Square_1996.png,Square,6,0,5,White,Grey
Square_1997.png,Square,12,3,10,Black,White
Square_1998.png,Square,18,14,1,Black,Grey
Square_1999.png,Square,6,14,1,White,Black
Square_2000.png,Square,18,2,11,Grey,Black
Square_2001.png,Square,18,5,14,White,Black
Square_2002.png,Square,12,9,4,White,Black
Square_2003.png,Square,6,2,3,Grey,Black
Square_2004.png,Square,12,10,14,Grey,White
Square_2005.png,Square,12,13,7,White,Black
Square_2006.png,Square,12,1,20,Grey,Black
Square_2007.png,Square,12,17,7,White,Grey
Square_2008.png,Square,18,10,8,White,Grey
Square_2009.png,Square,6,26,5,White,Black
Square_2010.png,Square,18,14,7,Black,White
Square_2011.png,Square,12,10,17,White,Black
Square_2012.png,Square,6,26,13,Black,White
Square_2013.png,Square,18,5,14,Black,White
Square_2014.png,Square,12,11,10,Black,White
Square_2015.png,Square,6,26,3,White,Grey
Square_2016.png,Square,6,5,14,White,Grey
Square_2017.png,Square,18,13,12,Black,Grey
Square_2018.png,Square,18,8,13,Black,White
Square_2019.png,Square,18,0,6,Black,Grey
Square_2020.png,Square,6,24,3,Grey,Black
Square_2021.png,Square,6,11,9,Grey,Black
Square_2022.png,Square,18,3,8,Black,White
Square_2023.png,Square,18,0,10,Black,Grey
Square_2024.png,Square,6,16,3,Grey,Black
Square_2025.png,Square,12,20,14,Black,White
Square_2026.png,Square,6,6,2,White,Grey
Square_2027.png,Square,6,4,20,Black,White
Square_2028.png,Square,12,7,0,White,Black
Square_2029.png,Square,12,13,0,Grey,Black
Square_2030.png,Square,12,7,14,White,Grey
Square_2031.png,Square,6,24,3,White,Black
Square_2032.png,Square,12,10,17,Black,White
Square_2033.png,Square,6,17,25,Grey,White
Square_2034.png,Square,6,20,6,Grey,White
Square_2035.png,Square,12,7,19,Grey,White
Square_2036.png,Square,12,14,20,Grey,White
Square_2037.png,Square,18,3,7,Grey,Black
Square_2038.png,Square,6,5,22,Grey,White
Square_2039.png,Square,18,11,8,White,Black
Square_2040.png,Square,12,14,18,White,Grey
Square_2041.png,Square,18,6,11,Grey,White
Square_2042.png,Square,6,16,17,White,Black
Square_2043.png,Square,6,11,20,White,Black
Square_2044.png,Square,12,10,8,White,Grey
Square_2045.png,Square,6,9,21,Black,Grey
Square_2046.png,Square,12,1,7,Grey,White
Square_2047.png,Square,12,4,4,White,Grey
Square_2048.png,Square,18,4,3,Grey,Black
Square_2049.png,Square,18,1,9,Black,Grey
Square_2050.png,Square,18,5,3,Grey,White
Square_2051.png,Square,18,5,4,Grey,White
Square_2052.png,Square,12,11,0,White,Grey
Square_2053.png,Square,6,4,3,Black,White
Square_2054.png,Square,18,10,5,Black,Grey
Square_2055.png,Square,6,23,26,White,Black
Square_2056.png,Square,6,7,19,White,Grey
Square_2057.png,Square,6,13,20,White,Black
Square_2058.png,Square,6,16,12,Black,Grey
Square_2059.png,Square,12,12,5,Grey,Black
Square_2060.png,Square,6,23,9,Black,White
Square_2061.png,Square,6,0,7,White,Black
Square_2062.png,Square,6,9,5,White,Black
Square_2063.png,Square,12,9,1,White,Grey
Square_2064.png,Square,6,8,19,White,Grey
Square_2065.png,Square,18,14,7,White,Grey
Square_2066.png,Square,6,16,9,Grey,Black
Square_2067.png,Square,18,2,10,Grey,Black
Square_2068.png,Square,18,14,9,White,Grey
Square_2069.png,Square,6,26,19,Grey,White
Square_2070.png,Square,6,24,24,Grey,White
Square_2071.png,Square,6,11,2,Grey,White
Square_2072.png,Square,12,12,3,Grey,Black
Square_2073.png,Square,18,11,13,White,Black
Square_2074.png,Square,12,20,18,Black,White
Square_2075.png,Square,18,1,1,White,Black
Square_2076.png,Square,18,6,7,Grey,Black
Square_2077.png,Square,12,17,18,Black,Grey
Square_2078.png,Square,6,5,2,Grey,Black
Square_2079.png,Square,12,10,20,White,Black
Square_2080.png,Square,12,14,16,Black,Grey
Square_2081.png,Square,12,17,4,White,Black
Square_2082.png,Square,6,6,8,Black,White
Square_2083.png,Square,12,13,20,White,Grey
Square_2084.png,Square,18,11,7,Grey,Black
Square_2085.png,Square,18,3,10,Black,Grey
Square_2086.png,Square,12,13,10,White,Black
Square_2087.png,Square,12,13,10,Black,White
Square_2088.png,Square,6,4,7,Black,White
Square_2089.png,Square,12,13,10,White,Grey
Square_2090.png,Square,18,9,3,Grey,White
Square_2091.png,Square,6,26,19,Black,Grey
Square_2092.png,Square,6,9,0,White,Black
Square_2093.png,Square,18,8,11,White,Grey
Square_2094.png,Square,12,6,12,Black,White
Square_2095.png,Square,12,11,16,Grey,Black
Square_2096.png,Square,6,23,7,Black,White
Square_2097.png,Square,12,11,4,Black,White
Square_2098.png,Square,12,5,9,Black,Grey
Square_2099.png,Square,12,4,15,Grey,Black
Square_2100.png,Square,18,7,11,Grey,Black
Square_2101.png,Square,6,14,16,White,Grey
Square_2102.png,Square,6,13,14,Grey,White
Square_2103.png,Square,12,8,9,Black,White
Square_2104.png,Square,12,9,20,Black,Grey
Square_2105.png,Square,6,11,20,Black,White
Square_2106.png,Square,18,14,1,White,Grey
Square_2107.png,Square,6,7,11,White,Grey
Square_2108.png,Square,18,8,12,Grey,White
Square_2109.png,Square,6,26,21,Grey,Black
Square_2110.png,Square,6,26,9,Black,White
Square_2111.png,Square,18,13,2,Grey,Black
Square_2112.png,Square,18,6,11,Grey,Black
Square_2113.png,Square,12,6,1,White,Black
Square_2114.png,Square,6,12,9,Black,Grey
Square_2115.png,Square,6,19,18,Black,White
Square_2116.png,Square,12,14,18,Black,Grey
Square_2117.png,Square,12,12,5,White,Black
Square_2118.png,Square,6,25,6,Black,Grey
Square_2119.png,Square,6,16,3,Black,Grey
Square_2120.png,Square,12,5,5,Grey,White
Square_2121.png,Square,18,6,4,White,Black
Square_2122.png,Square,6,11,2,Grey,Black
Square_2123.png,Square,18,2,9,Grey,Black
Square_2124.png,Square,18,3,14,Grey,White
Square_2125.png,Square,18,14,0,White,Grey
Square_2126.png,Square,6,6,10,Black,Grey
Square_2127.png,Square,18,4,4,Grey,White
Square_2128.png,Square,18,4,6,White,Black
Square_2129.png,Square,6,0,18,Black,White
Square_2130.png,Square,18,8,12,White,Black
Square_2131.png,Square,12,1,9,Black,Grey
Square_2132.png,Square,18,4,8,Grey,Black
Square_2133.png,Square,12,0,13,Grey,White
Square_2134.png,Square,18,1,11,Grey,Black
Square_2135.png,Square,18,3,9,Black,Grey
Square_2136.png,Square,6,1,25,Grey,White
Square_2137.png,Square,18,4,7,Black,Grey
Square_2138.png,Square,18,14,10,Grey,Black
Square_2139.png,Square,12,19,2,Black,Grey
Square_2140.png,Square,12,17,17,Black,Grey
Square_2141.png,Square,6,19,3,White,Grey
Square_2142.png,Square,18,14,4,White,Grey
Square_2143.png,Square,12,17,19,Black,White
Square_2144.png,Square,6,25,24,White,Black
Square_2145.png,Square,18,3,7,White,Black
Square_2146.png,Square,12,9,10,Grey,Black
Square_2147.png,Square,12,10,10,White,Black
Square_2148.png,Square,12,7,19,White,Grey
Square_2149.png,Square,12,19,11,White,Grey
Square_2150.png,Square,6,0,5,White,Black
Square_2151.png,Square,6,21,6,White,Black
Square_2152.png,Square,18,5,6,Grey,White
Square_2153.png,Square,12,11,1,White,Black
Square_2154.png,Square,6,6,19,Grey,Black
Square_2155.png,Square,18,5,10,White,Grey
Square_2156.png,Square,6,26,23,Black,White
Square_2157.png,Square,12,20,13,Grey,White
Square_2158.png,Square,18,14,9,White,Grey
Square_2159.png,Square,12,4,20,Grey,White
Square_2160.png,Square,6,7,17,White,Grey
Square_2161.png,Square,18,2,11,White,Black
Square_2162.png,Square,12,8,9,Black,White
Square_2163.png,Square,6,22,19,Grey,Black
Square_2164.png,Square,18,8,5,Grey,White
Square_2165.png,Square,18,9,4,Black,White
Square_2166.png,Square,12,10,18,Grey,Black
Square_2167.png,Square,18,7,13,White,Grey
Square_2168.png,Square,18,8,9,Black,Grey
Square_2169.png,Square,12,13,5,White,Black
Square_2170.png,Square,18,0,13,White,Black
Square_2171.png,Square,12,13,10,Grey,Black
Square_2172.png,Square,18,1,14,Black,Grey
Square_2173.png,Square,6,22,9,White,Grey
Square_2174.png,Square,18,8,12,Black,Grey
Square_2175.png,Square,12,3,13,Grey,Black
Square_2176.png,Square,6,7,26,White,Grey
Square_2177.png,Square,6,15,3,Black,Grey
Square_2178.png,Square,6,18,23,Grey,White
Square_2179.png,Square,18,7,6,Grey,White
Square_2180.png,Square,18,1,11,Grey,White
Square_2181.png,Square,18,0,2,Black,White
Square_2182.png,Square,12,19,0,White,Black
Square_2183.png,Square,12,4,5,Grey,White
Square_2184.png,Square,18,1,4,Grey,Black
Square_2185.png,Square,6,18,15,White,Grey
Square_2186.png,Square,6,7,5,Black,Grey
Square_2187.png,Square,6,7,9,Grey,White
Square_2188.png,Square,12,15,1,White,Grey
Square_2189.png,Square,18,10,12,White,Black
Square_2190.png,Square,12,4,19,Grey,Black
Square_2191.png,Square,6,8,16,Grey,Black
Square_2192.png,Square,6,26,14,Grey,Black
Square_2193.png,Square,12,0,12,Black,White
Square_2194.png,Square,6,14,18,Grey,Black
Square_2195.png,Square,6,18,15,Grey,Black
Square_2196.png,Square,6,10,26,Grey,Black
Square_2197.png,Square,18,2,10,White,Black
Square_2198.png,Square,6,20,10,Grey,Black
Square_2199.png,Square,18,11,0,Black,Grey
Square_2200.png,Square,12,7,1,Grey,Black
Square_2201.png,Square,18,6,2,Black,Grey
Square_2202.png,Square,6,20,12,Grey,Black
Square_2203.png,Square,18,1,10,White,Black
Square_2204.png,Square,6,11,5,Grey,White
Square_2205.png,Square,12,1,4,White,Grey
Square_2206.png,Square,6,24,7,Black,White
Square_2207.png,Square,6,3,7,Grey,White
Square_2208.png,Square,6,0,11,Grey,Black
Square_2209.png,Square,12,8,2,Black,White
Square_2210.png,Square,18,9,12,White,Black
Square_2211.png,Square,18,14,7,White,Grey
Square_2212.png,Square,6,1,15,Grey,White
Square_2213.png,Square,12,6,4,White,Black
Square_2214.png,Square,6,20,2,White,Black
Square_2215.png,Square,6,13,3,Black,Grey
Square_2216.png,Square,18,12,0,Black,Grey
Square_2217.png,Square,6,26,17,White,Grey
Square_2218.png,Square,18,7,3,Grey,Black
Square_2219.png,Square,6,20,24,White,Grey
Square_2220.png,Square,18,0,7,Grey,Black
Square_2221.png,Square,18,9,11,Black,White
Square_2222.png,Square,12,3,5,White,Black
Square_2223.png,Square,12,12,5,White,Black
Square_2224.png,Square,6,25,11,Black,White
Square_2225.png,Square,18,6,1,Black,White
Square_2226.png,Square,12,20,16,Black,Grey
Square_2227.png,Square,18,0,0,White,Black
Square_2228.png,Square,18,2,3,Grey,White
Square_2229.png,Square,12,3,15,Grey,White
Square_2230.png,Square,12,15,1,Grey,White
Square_2231.png,Square,18,1,14,White,Grey
Square_2232.png,Square,18,10,6,White,Grey
Square_2233.png,Square,6,9,19,Black,Grey
Square_2234.png,Square,12,0,17,Grey,Black
Square_2235.png,Square,6,4,16,Black,White
Square_2236.png,Square,12,13,6,Black,White
Square_2237.png,Square,18,7,1,Black,Grey
Square_2238.png,Square,12,13,10,Grey,White
Square_2239.png,Square,18,13,2,Grey,Black
Square_2240.png,Square,18,3,12,White,Grey
Square_2241.png,Square,12,18,18,White,Grey
Square_2242.png,Square,12,2,13,White,Grey
Square_2243.png,Square,6,21,0,Black,White
Square_2244.png,Square,12,17,16,White,Grey
Square_2245.png,Square,12,14,13,Grey,White
Square_2246.png,Square,12,10,14,Black,Grey
Square_2247.png,Square,18,7,6,Black,White
Square_2248.png,Square,6,18,14,Black,Grey
Square_2249.png,Square,18,13,9,Grey,White
Square_2250.png,Square,18,6,3,White,Grey
Square_2251.png,Square,12,8,8,Black,Grey
Square_2252.png,Square,18,13,9,Black,Grey
Square_2253.png,Square,12,13,6,White,Grey
Square_2254.png,Square,18,0,9,Grey,White
Square_2255.png,Square,6,3,15,White,Black
Square_2256.png,Square,18,13,6,Grey,White
Square_2257.png,Square,18,8,0,Grey,Black
Square_2258.png,Square,18,13,10,Grey,White
Square_2259.png,Square,12,6,10,White,Black
Square_2260.png,Square,6,16,0,White,Black
Square_2261.png,Square,18,11,4,White,Black
Square_2262.png,Square,12,3,4,Grey,White
Square_2263.png,Square,18,9,12,Black,White
Square_2264.png,Square,6,21,21,White,Black
Square_2265.png,Square,18,14,8,Grey,Black
Square_2266.png,Square,12,12,20,Black,Grey
Square_2267.png,Square,12,7,16,White,Black
Square_2268.png,Square,18,7,6,White,Black
Square_2269.png,Square,12,0,13,Black,Grey
Square_2270.png,Square,12,18,15,White,Grey
Square_2271.png,Square,18,0,11,Black,Grey
Square_2272.png,Square,18,11,8,Grey,Black
Square_2273.png,Square,18,0,14,Grey,Black
Square_2274.png,Square,12,2,3,Grey,White
Square_2275.png,Square,12,17,10,Grey,White
Square_2276.png,Square,12,13,9,Black,Grey
Square_2277.png,Square,12,12,17,Black,White
Square_2278.png,Square,12,15,2,Grey,Black
Square_2279.png,Square,12,19,13,White,Grey
Square_2280.png,Square,6,5,18,White,Grey
Square_2281.png,Square,6,17,24,Black,Grey
Square_2282.png,Square,6,4,18,Black,White
Square_2283.png,Square,12,8,4,Grey,Black
Square_2284.png,Square,18,4,14,Grey,Black
Square_2285.png,Square,12,20,6,White,Black
Square_2286.png,Square,18,13,8,Black,Grey
Square_2287.png,Square,18,13,9,Grey,Black
Square_2288.png,Square,6,5,15,Grey,White
Square_2289.png,Square,6,0,19,Grey,White
Square_2290.png,Square,12,11,2,Grey,White
Square_2291.png,Square,18,14,10,Black,Grey
Square_2292.png,Square,12,16,15,White,Grey
Square_2293.png,Square,18,12,7,Grey,White
Square_2294.png,Square,12,5,11,White,Grey
Square_2295.png,Square,6,0,24,White,Grey
Square_2296.png,Square,12,9,7,Grey,Black
Square_2297.png,Square,6,3,1,Grey,White
Square_2298.png,Square,12,7,3,Black,Grey
Square_2299.png,Square,12,14,20,Black,White
Square_2300.png,Square,12,4,11,Black,White
Square_2301.png,Square,6,5,20,White,Grey
Square_2302.png,Square,18,7,6,Grey,Black
Square_2303.png,Square,6,18,3,Black,Grey
Square_2304.png,Square,6,26,5,Black,Grey
Square_2305.png,Square,12,13,6,Black,White
Square_2306.png,Square,12,17,1,Black,White
Square_2307.png,Square,6,24,6,Black,Grey
Square_2308.png,Square,12,3,7,White,Black
Square_2309.png,Square,18,5,0,White,Grey
Square_2310.png,Square,12,2,1,White,Black
Square_2311.png,Square,18,5,1,Black,White
Square_2312.png,Square,12,15,18,Black,White
Square_2313.png,Square,6,2,23,Grey,White
Square_2314.png,Square,6,2,9,Grey,White
Square_2315.png,Square,18,3,10,Grey,White
Square_2316.png,Square,18,11,0,Black,Grey
Square_2317.png,Square,12,11,6,Black,White
Square_2318.png,Square,12,11,18,White,Black
Square_2319.png,Square,12,14,3,Black,White
Square_2320.png,Square,18,6,7,Grey,White
Square_2321.png,Square,12,11,8,Grey,White
Square_2322.png,Square,6,16,17,Grey,Black
Square_2323.png,Square,18,1,3,Grey,Black
Square_2324.png,Square,6,11,10,Grey,White
Square_2325.png,Square,18,3,2,Grey,Black
Square_2326.png,Square,6,21,5,Black,White
Square_2327.png,Square,6,6,3,Grey,White
Square_2328.png,Square,12,12,14,Black,White
Square_2329.png,Square,6,22,13,Black,White
Square_2330.png,Square,6,24,17,Black,Grey
Square_2331.png,Square,12,15,7,Black,White
Square_2332.png,Square,18,2,6,Grey,Black
Square_2333.png,Square,12,5,9,Grey,White
Square_2334.png,Square,18,9,1,White,Grey
Square_2335.png,Square,12,4,16,Grey,White
Square_2336.png,Square,6,17,19,Grey,Black
Square_2337.png,Square,6,14,3,White,Black
Square_2338.png,Square,18,13,9,Grey,Black
Square_2339.png,Square,12,0,0,Grey,Black
Square_2340.png,Square,12,11,15,Black,Grey
Square_2341.png,Square,6,18,14,White,Black
Square_2342.png,Square,6,9,8,Grey,White
Square_2343.png,Square,18,4,11,Black,White
Square_2344.png,Square,18,5,11,White,Black
Square_2345.png,Square,18,6,8,White,Black
Square_2346.png,Square,18,8,12,Black,White
Square_2347.png,Square,12,14,0,White,Grey
Square_2348.png,Square,6,14,14,Grey,Black
Square_2349.png,Square,12,19,6,White,Black
Square_2350.png,Square,6,8,0,Black,White
Square_2351.png,Square,6,11,4,White,Black
Square_2352.png,Square,12,2,16,White,Black
Square_2353.png,Square,6,19,2,Black,White
Square_2354.png,Square,18,5,10,White,Grey
Square_2355.png,Square,6,5,3,White,Grey
Square_2356.png,Square,6,20,1,Grey,White
Square_2357.png,Square,18,14,12,Black,Grey
Square_2358.png,Square,18,5,9,Black,White
Square_2359.png,Square,6,10,9,Grey,Black
Square_2360.png,Square,12,16,8,Black,White
Square_2361.png,Square,18,7,14,Grey,Black
Square_2362.png,Square,12,5,4,Black,Grey
Square_2363.png,Square,12,5,9,Black,Grey
Square_2364.png,Square,12,7,9,Black,Grey
Square_2365.png,Square,6,16,18,Grey,White
Square_2366.png,Square,18,0,13,Black,Grey
Square_2367.png,Square,6,26,0,White,Black
Square_2368.png,Square,12,20,7,White,Black
Square_2369.png,Square,6,1,2,White,Grey
Square_2370.png,Square,18,2,2,White,Grey
Square_2371.png,Square,18,9,6,White,Grey
Square_2372.png,Square,12,17,13,Black,Grey
Square_2373.png,Square,6,19,3,Grey,Black
Square_2374.png,Square,6,4,6,Black,White
Square_2375.png,Square,18,11,5,Black,White
Square_2376.png,Square,12,7,5,White,Black
Square_2377.png,Square,12,6,2,Grey,White
Square_2378.png,Square,18,2,13,White,Grey
Square_2379.png,Square,12,14,3,White,Grey
Square_2380.png,Square,12,2,1,Grey,White
Square_2381.png,Square,12,14,3,Grey,Black
Square_2382.png,Square,12,15,16,White,Grey
Square_2383.png,Square,18,7,7,Black,White
Square_2384.png,Square,18,13,12,White,Grey
Square_2385.png,Square,12,10,7,Black,Grey
Square_2386.png,Square,12,9,20,Black,White
Square_2387.png,Square,6,10,12,Black,White
Square_2388.png,Square,6,10,16,Grey,White
Square_2389.png,Square,18,11,12,Black,Grey
Square_2390.png,Square,6,8,8,White,Black
Square_2391.png,Square,12,3,8,Black,Grey
Square_2392.png,Square,18,6,3,Grey,Black
Square_2393.png,Square,18,0,13,Black,Grey
Square_2394.png,Square,12,4,10,Grey,White
Square_2395.png,Square,12,2,15,White,Grey
Square_2396.png,Square,18,10,3,Black,Grey
Square_2397.png,Square,18,11,11,White,Grey
Square_2398.png,Square,12,6,19,Grey,Black
Square_2399.png,Square,18,4,12,White,Black
Square_2400.png,Square,12,0,5,White,Black
Square_2401.png,Square,6,20,16,White,Black
Square_2402.png,Square,18,9,4,Black,Grey
Square_2403.png,Square,12,7,12,White,Black
Square_2404.png,Square,12,1,0,Black,White
Square_2405.png,Square,6,4,22,White,Black
Square_2406.png,Square,6,3,25,Grey,Black
Square_2407.png,Square,12,7,4,White,Black
Square_2408.png,Square,18,13,12,Black,White
Square_2409.png,Square,12,4,15,White,Black
Square_2410.png,Square,6,8,25,Black,White
Square_2411.png,Square,6,20,17,White,Grey
Square_2412.png,Square,6,17,18,Black,White
Square_2413.png,Square,6,5,15,White,Grey
Square_2414.png,Square,18,3,6,Black,White
Square_2415.png,Square,12,3,4,Grey,Black
Square_2416.png,Square,6,26,18,Grey,Black
Square_2417.png,Square,18,0,14,Grey,Black
Square_2418.png,Square,12,5,9,Grey,White
Square_2419.png,Square,12,16,2,Grey,White
Square_2420.png,Square,12,16,12,White,Grey
Square_2421.png,Square,6,4,24,White,Grey
Square_2422.png,Square,6,11,19,Grey,White
Square_2423.png,Square,12,16,5,Grey,White
Square_2424.png,Square,18,3,8,White,Black
Square_2425.png,Square,18,7,6,White,Grey
Square_2426.png,Square,6,21,8,Black,Grey
Square_2427.png,Square,18,7,7,White,Grey
Square_2428.png,Square,12,12,3,Black,Grey
Square_2429.png,Square,18,4,0,Grey,Black
Square_2430.png,Square,12,4,6,Black,White
Square_2431.png,Square,6,18,22,Grey,Black
Square_2432.png,Square,12,1,0,Black,White
Square_2433.png,Square,12,7,17,Grey,White
Square_2434.png,Square,6,8,7,White,Grey
Square_2435.png,Square,18,13,10,White,Grey
Square_2436.png,Square,6,6,18,Black,White
Square_2437.png,Square,18,2,8,White,Grey
Square_2438.png,Square,12,4,5,Grey,Black
Square_2439.png,Square,12,5,20,Grey,Black
Square_2440.png,Square,6,13,4,Grey,White
Square_2441.png,Square,12,4,19,White,Grey
Square_2442.png,Square,18,9,9,Black,White
Square_2443.png,Square,18,7,8,White,Black
Square_2444.png,Square,12,6,7,Black,Grey
Square_2445.png,Square,18,3,9,Grey,Black
Square_2446.png,Square,12,2,9,Grey,White
Square_2447.png,Square,6,3,24,Black,White
Square_2448.png,Square,6,3,7,White,Grey
Square_2449.png,Square,18,5,2,White,Grey
Square_2450.png,Square,18,0,9,Black,White
Square_2451.png,Square,18,12,10,Grey,Black
Square_2452.png,Square,18,5,5,White,Black
Square_2453.png,Square,6,8,2,White,Grey
Square_2454.png,Square,18,1,7,Black,White
Square_2455.png,Square,12,4,20,Black,Grey
Square_2456.png,Square,6,4,20,Grey,White
Square_2457.png,Square,6,25,23,Black,Grey
Square_2458.png,Square,18,7,13,White,Grey
Square_2459.png,Square,12,20,10,Grey,Black
Square_2460.png,Square,18,2,13,Black,White
Square_2461.png,Square,18,6,10,Black,Grey
Square_2462.png,Square,12,1,8,Black,Grey
Square_2463.png,Square,18,12,12,Grey,White
Square_2464.png,Square,6,7,19,Grey,White
Square_2465.png,Square,12,13,10,Grey,White
Square_2466.png,Square,18,10,0,White,Grey
Square_2467.png,Square,18,13,10,Black,Grey
Square_2468.png,Square,6,25,17,Grey,White
Square_2469.png,Square,6,1,26,White,Black
Square_2470.png,Square,6,10,18,White,Black
Square_2471.png,Square,6,22,14,Grey,White
Square_2472.png,Square,18,1,13,White,Black
Square_2473.png,Square,6,19,25,Grey,White
Square_2474.png,Square,6,19,20,Black,White
Square_2475.png,Square,6,0,23,Grey,Black
Square_2476.png,Square,18,13,6,White,Black
