filename,Class,Size,Position X,Position Y,Background Color,Shape Color
All-in_325.png,All-in,2,3,-2,Black,White
All-in_326.png,All-in,2,3,-1,Black,White
All-in_327.png,All-in,2,3,0,Black,White
All-in_328.png,All-in,2,3,1,Black,White
All-in_329.png,All-in,2,3,2,Black,White
All-in_330.png,All-in,2,3,3,Black,White
All-in_331.png,All-in,2,3,4,Black,White
All-in_332.png,All-in,2,3,5,Black,White
All-in_333.png,All-in,2,3,6,Black,White
All-in_334.png,All-in,2,3,7,Black,White
All-in_335.png,All-in,2,4,-7,Black,White
All-in_336.png,All-in,2,4,-6,Black,White
All-in_337.png,All-in,2,4,-5,Black,White
All-in_338.png,All-in,2,4,-4,Black,White
All-in_339.png,All-in,2,4,-3,Black,White
All-in_340.png,All-in,2,4,-2,Black,White
All-in_341.png,All-in,2,4,-1,Black,White
All-in_342.png,All-in,2,4,0,Black,White
All-in_343.png,All-in,2,4,1,Black,White
All-in_344.png,All-in,2,4,2,Black,White
All-in_345.png,All-in,2,4,3,Black,White
All-in_346.png,All-in,2,4,4,Black,White
All-in_347.png,All-in,2,4,5,Black,White
All-in_348.png,All-in,2,4,6,Black,White
All-in_349.png,All-in,2,4,7,Black,White
All-in_350.png,All-in,2,5,-7,Black,White
All-in_351.png,All-in,2,5,-6,Black,White
All-in_352.png,All-in,2,5,-5,Black,White
All-in_353.png,All-in,2,5,-4,Black,White
All-in_354.png,All-in,2,5,-3,Black,White
All-in_355.png,All-in,2,5,-2,Black,White
All-in_356.png,All-in,2,5,-1,Black,White
All-in_357.png,All-in,2,5,0,Black,White
All-in_358.png,All-in,2,5,1,Black,White
All-in_359.png,All-in,2,5,2,Black,White
All-in_360.png,All-in,2,5,3,Black,White
All-in_361.png,All-in,2,5,4,Black,White
All-in_362.png,All-in,2,5,5,Black,White
All-in_363.png,All-in,2,5,6,Black,White
All-in_364.png,All-in,2,5,7,Black,White
All-in_365.png,All-in,2,6,-7,Black,White
All-in_366.png,All-in,2,6,-6,Black,White
All-in_367.png,All-in,2,6,-5,Black,White
All-in_368.png,All-in,2,6,-4,Black,White
All-in_369.png,All-in,2,6,-3,Black,White
All-in_370.png,All-in,2,6,-2,Black,White
All-in_371.png,All-in,2,6,-1,Black,White
All-in_372.png,All-in,2,6,0,Black,White
All-in_373.png,All-in,2,6,1,Black,White
All-in_374.png,All-in,2,6,2,Black,White
All-in_375.png,All-in,2,6,3,Black,White
All-in_376.png,All-in,2,6,4,Black,White
All-in_377.png,All-in,2,6,5,Black,White
All-in_378.png,All-in,2,6,6,Black,White
All-in_379.png,All-in,2,6,7,Black,White
All-in_380.png,All-in,2,7,-7,Black,White
All-in_381.png,All-in,2,7,-6,Black,White
All-in_382.png,All-in,2,7,-5,Black,White
All-in_383.png,All-in,2,7,-4,Black,White
All-in_384.png,All-in,2,7,-3,Black,White
All-in_385.png,All-in,2,7,-2,Black,White
All-in_386.png,All-in,2,7,-1,Black,White
All-in_387.png,All-in,2,7,0,Black,White
All-in_388.png,All-in,2,7,1,Black,White
All-in_389.png,All-in,2,7,2,Black,White
All-in_390.png,All-in,2,7,3,Black,White
All-in_391.png,All-in,2,7,4,Black,White
All-in_392.png,All-in,2,7,5,Black,White
All-in_393.png,All-in,2,7,6,Black,White
All-in_394.png,All-in,2,7,7,Black,White
All-in_395.png,All-in,3,-6,-6,Black,Grey
All-in_396.png,All-in,3,-6,-5,Black,Grey
All-in_397.png,All-in,3,-6,-4,Black,Grey
All-in_398.png,All-in,3,-6,-3,Black,Grey
All-in_399.png,All-in,3,-6,-2,Black,Grey
All-in_400.png,All-in,3,-6,-1,Black,Grey
All-in_401.png,All-in,3,-6,0,Black,Grey
All-in_402.png,All-in,3,-6,1,Black,Grey
All-in_403.png,All-in,3,-6,2,Black,Grey
All-in_404.png,All-in,3,-6,3,Black,Grey
All-in_405.png,All-in,3,-6,4,Black,Grey
All-in_406.png,All-in,3,-6,5,Black,Grey
All-in_407.png,All-in,3,-6,6,Black,Grey
All-in_408.png,All-in,3,-5,-6,Black,Grey
All-in_409.png,All-in,3,-5,-5,Black,Grey
All-in_410.png,All-in,3,-5,-4,Black,Grey
All-in_411.png,All-in,3,-5,-3,Black,Grey
All-in_412.png,All-in,3,-5,-2,Black,Grey
All-in_413.png,All-in,3,-5,-1,Black,Grey
All-in_414.png,All-in,3,-5,0,Black,Grey
All-in_415.png,All-in,3,-5,1,Black,Grey
All-in_416.png,All-in,3,-5,2,Black,Grey
All-in_417.png,All-in,3,-5,3,Black,Grey
All-in_418.png,All-in,3,-5,4,Black,Grey
All-in_419.png,All-in,3,-5,5,Black,Grey
All-in_420.png,All-in,3,-5,6,Black,Grey
All-in_421.png,All-in,3,-4,-6,Black,Grey
All-in_422.png,All-in,3,-4,-5,Black,Grey
All-in_423.png,All-in,3,-4,-4,Black,Grey
All-in_424.png,All-in,3,-4,-3,Black,Grey
All-in_425.png,All-in,3,-4,-2,Black,Grey
All-in_426.png,All-in,3,-4,-1,Black,Grey
All-in_427.png,All-in,3,-4,0,Black,Grey
All-in_428.png,All-in,3,-4,1,Black,Grey
All-in_429.png,All-in,3,-4,2,Black,Grey
All-in_430.png,All-in,3,-4,3,Black,Grey
All-in_431.png,All-in,3,-4,4,Black,Grey
All-in_432.png,All-in,3,-4,5,Black,Grey
All-in_433.png,All-in,3,-4,6,Black,Grey
All-in_434.png,All-in,3,-3,-6,Black,Grey
All-in_435.png,All-in,3,-3,-5,Black,Grey
All-in_436.png,All-in,3,-3,-4,Black,Grey
All-in_437.png,All-in,3,-3,-3,Black,Grey
All-in_438.png,All-in,3,-3,-2,Black,Grey
All-in_439.png,All-in,3,-3,-1,Black,Grey
All-in_440.png,All-in,3,-3,0,Black,Grey
All-in_441.png,All-in,3,-3,1,Black,Grey
All-in_442.png,All-in,3,-3,2,Black,Grey
All-in_443.png,All-in,3,-3,3,Black,Grey
All-in_444.png,All-in,3,-3,4,Black,Grey
All-in_445.png,All-in,3,-3,5,Black,Grey
All-in_446.png,All-in,3,-3,6,Black,Grey
All-in_447.png,All-in,3,-2,-6,Black,Grey
All-in_448.png,All-in,3,-2,-5,Black,Grey
All-in_449.png,All-in,3,-2,-4,Black,Grey
All-in_450.png,All-in,3,-2,-3,Black,Grey
All-in_451.png,All-in,3,-2,-2,Black,Grey
All-in_452.png,All-in,3,-2,-1,Black,Grey
All-in_453.png,All-in,3,-2,0,Black,Grey
All-in_454.png,All-in,3,-2,1,Black,Grey
All-in_455.png,All-in,3,-2,2,Black,Grey
All-in_456.png,All-in,3,-2,3,Black,Grey
All-in_457.png,All-in,3,-2,4,Black,Grey
All-in_458.png,All-in,3,-2,5,Black,Grey
All-in_459.png,All-in,3,-2,6,Black,Grey
All-in_460.png,All-in,3,-1,-6,Black,Grey
All-in_461.png,All-in,3,-1,-5,Black,Grey
All-in_462.png,All-in,3,-1,-4,Black,Grey
All-in_463.png,All-in,3,-1,-3,Black,Grey
All-in_464.png,All-in,3,-1,-2,Black,Grey
All-in_465.png,All-in,3,-1,-1,Black,Grey
All-in_466.png,All-in,3,-1,0,Black,Grey
All-in_467.png,All-in,3,-1,1,Black,Grey
All-in_468.png,All-in,3,-1,2,Black,Grey
All-in_469.png,All-in,3,-1,3,Black,Grey
All-in_470.png,All-in,3,-1,4,Black,Grey
All-in_471.png,All-in,3,-1,5,Black,Grey
All-in_472.png,All-in,3,-1,6,Black,Grey
All-in_473.png,All-in,3,0,-6,Black,Grey
All-in_474.png,All-in,3,0,-5,Black,Grey
All-in_475.png,All-in,3,0,-4,Black,Grey
All-in_476.png,All-in,3,0,-3,Black,Grey
All-in_477.png,All-in,3,0,-2,Black,Grey
All-in_478.png,All-in,3,0,-1,Black,Grey
All-in_479.png,All-in,3,0,0,Black,Grey
All-in_480.png,All-in,3,0,1,Black,Grey
All-in_481.png,All-in,3,0,2,Black,Grey
All-in_482.png,All-in,3,0,3,Black,Grey
All-in_483.png,All-in,3,0,4,Black,Grey
All-in_484.png,All-in,3,0,5,Black,Grey
All-in_485.png,All-in,3,0,6,Black,Grey
All-in_486.png,All-in,3,1,-6,Black,Grey
All-in_487.png,All-in,3,1,-5,Black,Grey
All-in_488.png,All-in,3,1,-4,Black,Grey
All-in_489.png,All-in,3,1,-3,Black,Grey
All-in_490.png,All-in,3,1,-2,Black,Grey
All-in_491.png,All-in,3,1,-1,Black,Grey
All-in_492.png,All-in,3,1,0,Black,Grey
All-in_493.png,All-in,3,1,1,Black,Grey
All-in_494.png,All-in,3,1,2,Black,Grey
All-in_495.png,All-in,3,1,3,Black,Grey
All-in_496.png,All-in,3,1,4,Black,Grey
All-in_497.png,All-in,3,1,5,Black,Grey
All-in_498.png,All-in,3,1,6,Black,Grey
All-in_499.png,All-in,3,2,-6,Black,Grey
All-in_500.png,All-in,3,2,-5,Black,Grey
All-in_501.png,All-in,3,2,-4,Black,Grey
All-in_502.png,All-in,3,2,-3,Black,Grey
All-in_503.png,All-in,3,2,-2,Black,Grey
All-in_504.png,All-in,3,2,-1,Black,Grey
All-in_505.png,All-in,3,2,0,Black,Grey
All-in_506.png,All-in,3,2,1,Black,Grey
All-in_507.png,All-in,3,2,2,Black,Grey
All-in_508.png,All-in,3,2,3,Black,Grey
All-in_509.png,All-in,3,2,4,Black,Grey
All-in_510.png,All-in,3,2,5,Black,Grey
All-in_511.png,All-in,3,2,6,Black,Grey
All-in_512.png,All-in,3,3,-6,Black,Grey
All-in_513.png,All-in,3,3,-5,Black,Grey
All-in_514.png,All-in,3,3,-4,Black,Grey
All-in_515.png,All-in,3,3,-3,Black,Grey
All-in_516.png,All-in,3,3,-2,Black,Grey
All-in_517.png,All-in,3,3,-1,Black,Grey
All-in_518.png,All-in,3,3,0,Black,Grey
All-in_519.png,All-in,3,3,1,Black,Grey
All-in_520.png,All-in,3,3,2,Black,Grey
All-in_521.png,All-in,3,3,3,Black,Grey
All-in_522.png,All-in,3,3,4,Black,Grey
All-in_523.png,All-in,3,3,5,Black,Grey
All-in_524.png,All-in,3,3,6,Black,Grey
All-in_525.png,All-in,3,4,-6,Black,Grey
All-in_526.png,All-in,3,4,-5,Black,Grey
All-in_527.png,All-in,3,4,-4,Black,Grey
All-in_528.png,All-in,3,4,-3,Black,Grey
All-in_529.png,All-in,3,4,-2,Black,Grey
All-in_530.png,All-in,3,4,-1,Black,Grey
All-in_531.png,All-in,3,4,0,Black,Grey
All-in_532.png,All-in,3,4,1,Black,Grey
All-in_533.png,All-in,3,4,2,Black,Grey
All-in_534.png,All-in,3,4,3,Black,Grey
All-in_535.png,All-in,3,4,4,Black,Grey
All-in_536.png,All-in,3,4,5,Black,Grey
All-in_537.png,All-in,3,4,6,Black,Grey
All-in_538.png,All-in,3,5,-6,Black,Grey
All-in_539.png,All-in,3,5,-5,Black,Grey
All-in_540.png,All-in,3,5,-4,Black,Grey
All-in_541.png,All-in,3,5,-3,Black,Grey
All-in_542.png,All-in,3,5,-2,Black,Grey
All-in_543.png,All-in,3,5,-1,Black,Grey
All-in_544.png,All-in,3,5,0,Black,Grey
All-in_545.png,All-in,3,5,1,Black,Grey
All-in_546.png,All-in,3,5,2,Black,Grey
All-in_547.png,All-in,3,5,3,Black,Grey
All-in_548.png,All-in,3,5,4,Black,Grey
All-in_549.png,All-in,3,5,5,Black,Grey
All-in_550.png,All-in,3,5,6,Black,Grey
All-in_551.png,All-in,3,6,-6,Black,Grey
All-in_552.png,All-in,3,6,-5,Black,Grey
All-in_553.png,All-in,3,6,-4,Black,Grey
All-in_554.png,All-in,3,6,-3,Black,Grey
All-in_555.png,All-in,3,6,-2,Black,Grey
All-in_556.png,All-in,3,6,-1,Black,Grey
All-in_557.png,All-in,3,6,0,Black,Grey
All-in_558.png,All-in,3,6,1,Black,Grey
All-in_559.png,All-in,3,6,2,Black,Grey
All-in_560.png,All-in,3,6,3,Black,Grey
All-in_561.png,All-in,3,6,4,Black,Grey
All-in_562.png,All-in,3,6,5,Black,Grey
All-in_563.png,All-in,3,6,6,Black,Grey
All-in_564.png,All-in,2,-7,-7,Black,Grey
All-in_565.png,All-in,2,-7,-6,Black,Grey
All-in_566.png,All-in,2,-7,-5,Black,Grey
All-in_567.png,All-in,2,-7,-4,Black,Grey
All-in_568.png,All-in,2,-7,-3,Black,Grey
All-in_569.png,All-in,2,-7,-2,Black,Grey
All-in_570.png,All-in,2,-7,-1,Black,Grey
All-in_571.png,All-in,2,-7,0,Black,Grey
All-in_572.png,All-in,2,-7,1,Black,Grey
All-in_573.png,All-in,2,-7,2,Black,Grey
All-in_574.png,All-in,2,-7,3,Black,Grey
All-in_575.png,All-in,2,-7,4,Black,Grey
All-in_576.png,All-in,2,-7,5,Black,Grey
All-in_577.png,All-in,2,-7,6,Black,Grey
All-in_578.png,All-in,2,-7,7,Black,Grey
All-in_579.png,All-in,2,-6,-7,Black,Grey
All-in_580.png,All-in,2,-6,-6,Black,Grey
All-in_581.png,All-in,2,-6,-5,Black,Grey
All-in_582.png,All-in,2,-6,-4,Black,Grey
All-in_583.png,All-in,2,-6,-3,Black,Grey
All-in_584.png,All-in,2,-6,-2,Black,Grey
All-in_585.png,All-in,2,-6,-1,Black,Grey
All-in_586.png,All-in,2,-6,0,Black,Grey
All-in_587.png,All-in,2,-6,1,Black,Grey
All-in_588.png,All-in,2,-6,2,Black,Grey
All-in_589.png,All-in,2,-6,3,Black,Grey
All-in_590.png,All-in,2,-6,4,Black,Grey
All-in_591.png,All-in,2,-6,5,Black,Grey
All-in_592.png,All-in,2,-6,6,Black,Grey
All-in_593.png,All-in,2,-6,7,Black,Grey
All-in_594.png,All-in,2,-5,-7,Black,Grey
All-in_595.png,All-in,2,-5,-6,Black,Grey
All-in_596.png,All-in,2,-5,-5,Black,Grey
All-in_597.png,All-in,2,-5,-4,Black,Grey
All-in_598.png,All-in,2,-5,-3,Black,Grey
All-in_599.png,All-in,2,-5,-2,Black,Grey
All-in_600.png,All-in,2,-5,-1,Black,Grey
All-in_601.png,All-in,2,-5,0,Black,Grey
All-in_602.png,All-in,2,-5,1,Black,Grey
All-in_603.png,All-in,2,-5,2,Black,Grey
All-in_604.png,All-in,2,-5,3,Black,Grey
All-in_605.png,All-in,2,-5,4,Black,Grey
All-in_606.png,All-in,2,-5,5,Black,Grey
All-in_607.png,All-in,2,-5,6,Black,Grey
All-in_608.png,All-in,2,-5,7,Black,Grey
All-in_609.png,All-in,2,-4,-7,Black,Grey
All-in_610.png,All-in,2,-4,-6,Black,Grey
All-in_611.png,All-in,2,-4,-5,Black,Grey
All-in_612.png,All-in,2,-4,-4,Black,Grey
All-in_613.png,All-in,2,-4,-3,Black,Grey
All-in_614.png,All-in,2,-4,-2,Black,Grey
All-in_615.png,All-in,2,-4,-1,Black,Grey
All-in_616.png,All-in,2,-4,0,Black,Grey
All-in_617.png,All-in,2,-4,1,Black,Grey
All-in_618.png,All-in,2,-4,2,Black,Grey
All-in_619.png,All-in,2,-4,3,Black,Grey
All-in_620.png,All-in,2,-4,4,Black,Grey
All-in_621.png,All-in,2,-4,5,Black,Grey
All-in_622.png,All-in,2,-4,6,Black,Grey
All-in_623.png,All-in,2,-4,7,Black,Grey
All-in_624.png,All-in,2,-3,-7,Black,Grey
All-in_625.png,All-in,2,-3,-6,Black,Grey
All-in_626.png,All-in,2,-3,-5,Black,Grey
All-in_627.png,All-in,2,-3,-4,Black,Grey
All-in_628.png,All-in,2,-3,-3,Black,Grey
All-in_629.png,All-in,2,-3,-2,Black,Grey
All-in_630.png,All-in,2,-3,-1,Black,Grey
All-in_631.png,All-in,2,-3,0,Black,Grey
All-in_632.png,All-in,2,-3,1,Black,Grey
All-in_633.png,All-in,2,-3,2,Black,Grey
All-in_634.png,All-in,2,-3,3,Black,Grey
All-in_635.png,All-in,2,-3,4,Black,Grey
All-in_636.png,All-in,2,-3,5,Black,Grey
All-in_637.png,All-in,2,-3,6,Black,Grey
All-in_638.png,All-in,2,-3,7,Black,Grey
All-in_639.png,All-in,2,-2,-7,Black,Grey
All-in_640.png,All-in,2,-2,-6,Black,Grey
All-in_641.png,All-in,2,-2,-5,Black,Grey
All-in_642.png,All-in,2,-2,-4,Black,Grey
All-in_643.png,All-in,2,-2,-3,Black,Grey
All-in_644.png,All-in,2,-2,-2,Black,Grey
All-in_645.png,All-in,2,-2,-1,Black,Grey
All-in_646.png,All-in,2,-2,0,Black,Grey
All-in_647.png,All-in,2,-2,1,Black,Grey
All-in_648.png,All-in,2,-2,2,Black,Grey
All-in_649.png,All-in,2,-2,3,Black,Grey
All-in_650.png,All-in,2,-2,4,Black,Grey
All-in_651.png,All-in,2,-2,5,Black,Grey
All-in_652.png,All-in,2,-2,6,Black,Grey
All-in_653.png,All-in,2,-2,7,Black,Grey
All-in_654.png,All-in,2,-1,-7,Black,Grey
All-in_655.png,All-in,2,-1,-6,Black,Grey
All-in_656.png,All-in,2,-1,-5,Black,Grey
All-in_657.png,All-in,2,-1,-4,Black,Grey
All-in_658.png,All-in,2,-1,-3,Black,Grey
All-in_659.png,All-in,2,-1,-2,Black,Grey
All-in_660.png,All-in,2,-1,-1,Black,Grey
All-in_661.png,All-in,2,-1,0,Black,Grey
All-in_662.png,All-in,2,-1,1,Black,Grey
All-in_663.png,All-in,2,-1,2,Black,Grey
All-in_664.png,All-in,2,-1,3,Black,Grey
All-in_665.png,All-in,2,-1,4,Black,Grey
All-in_666.png,All-in,2,-1,5,Black,Grey
All-in_667.png,All-in,2,-1,6,Black,Grey
All-in_668.png,All-in,2,-1,7,Black,Grey
All-in_669.png,All-in,2,0,-7,Black,Grey
All-in_670.png,All-in,2,0,-6,Black,Grey
All-in_671.png,All-in,2,0,-5,Black,Grey
All-in_672.png,All-in,2,0,-4,Black,Grey
All-in_673.png,All-in,2,0,-3,Black,Grey
All-in_674.png,All-in,2,0,-2,Black,Grey
All-in_675.png,All-in,2,0,-1,Black,Grey
All-in_676.png,All-in,2,0,0,Black,Grey
All-in_677.png,All-in,2,0,1,Black,Grey
All-in_678.png,All-in,2,0,2,Black,Grey
All-in_679.png,All-in,2,0,3,Black,Grey
All-in_680.png,All-in,2,0,4,Black,Grey
All-in_681.png,All-in,2,0,5,Black,Grey
All-in_682.png,All-in,2,0,6,Black,Grey
All-in_683.png,All-in,2,0,7,Black,Grey
All-in_684.png,All-in,2,1,-7,Black,Grey
All-in_685.png,All-in,2,1,-6,Black,Grey
All-in_686.png,All-in,2,1,-5,Black,Grey
All-in_687.png,All-in,2,1,-4,Black,Grey
All-in_688.png,All-in,2,1,-3,Black,Grey
All-in_689.png,All-in,2,1,-2,Black,Grey
All-in_690.png,All-in,2,1,-1,Black,Grey
All-in_691.png,All-in,2,1,0,Black,Grey
All-in_692.png,All-in,2,1,1,Black,Grey
All-in_693.png,All-in,2,1,2,Black,Grey
All-in_694.png,All-in,2,1,3,Black,Grey
All-in_695.png,All-in,2,1,4,Black,Grey
All-in_696.png,All-in,2,1,5,Black,Grey
All-in_697.png,All-in,2,1,6,Black,Grey
All-in_698.png,All-in,2,1,7,Black,Grey
All-in_699.png,All-in,2,2,-7,Black,Grey
All-in_700.png,All-in,2,2,-6,Black,Grey
All-in_701.png,All-in,2,2,-5,Black,Grey
All-in_702.png,All-in,2,2,-4,Black,Grey
All-in_703.png,All-in,2,2,-3,Black,Grey
All-in_704.png,All-in,2,2,-2,Black,Grey
All-in_705.png,All-in,2,2,-1,Black,Grey
All-in_706.png,All-in,2,2,0,Black,Grey
All-in_707.png,All-in,2,2,1,Black,Grey
All-in_708.png,All-in,2,2,2,Black,Grey
All-in_709.png,All-in,2,2,3,Black,Grey
All-in_710.png,All-in,2,2,4,Black,Grey
All-in_711.png,All-in,2,2,5,Black,Grey
All-in_712.png,All-in,2,2,6,Black,Grey
All-in_713.png,All-in,2,2,7,Black,Grey
All-in_714.png,All-in,2,3,-7,Black,Grey
All-in_715.png,All-in,2,3,-6,Black,Grey
All-in_716.png,All-in,2,3,-5,Black,Grey
All-in_717.png,All-in,2,3,-4,Black,Grey
All-in_718.png,All-in,2,3,-3,Black,Grey
All-in_719.png,All-in,2,3,-2,Black,Grey
All-in_720.png,All-in,2,3,-1,Black,Grey
All-in_721.png,All-in,2,3,0,Black,Grey
All-in_722.png,All-in,2,3,1,Black,Grey
All-in_723.png,All-in,2,3,2,Black,Grey
All-in_724.png,All-in,2,3,3,Black,Grey
All-in_725.png,All-in,2,3,4,Black,Grey
All-in_726.png,All-in,2,3,5,Black,Grey
All-in_727.png,All-in,2,3,6,Black,Grey
All-in_728.png,All-in,2,3,7,Black,Grey
All-in_729.png,All-in,2,4,-7,Black,Grey
All-in_730.png,All-in,2,4,-6,Black,Grey
All-in_731.png,All-in,2,4,-5,Black,Grey
All-in_732.png,All-in,2,4,-4,Black,Grey
All-in_733.png,All-in,2,4,-3,Black,Grey
All-in_734.png,All-in,2,4,-2,Black,Grey
All-in_735.png,All-in,2,4,-1,Black,Grey
All-in_736.png,All-in,2,4,0,Black,Grey
All-in_737.png,All-in,2,4,1,Black,Grey
All-in_738.png,All-in,2,4,2,Black,Grey
All-in_739.png,All-in,2,4,3,Black,Grey
All-in_740.png,All-in,2,4,4,Black,Grey
All-in_741.png,All-in,2,4,5,Black,Grey
All-in_742.png,All-in,2,4,6,Black,Grey
All-in_743.png,All-in,2,4,7,Black,Grey
All-in_744.png,All-in,2,5,-7,Black,Grey
All-in_745.png,All-in,2,5,-6,Black,Grey
All-in_746.png,All-in,2,5,-5,Black,Grey
All-in_747.png,All-in,2,5,-4,Black,Grey
All-in_748.png,All-in,2,5,-3,Black,Grey
All-in_749.png,All-in,2,5,-2,Black,Grey
All-in_750.png,All-in,2,5,-1,Black,Grey
All-in_751.png,All-in,2,5,0,Black,Grey
All-in_752.png,All-in,2,5,1,Black,Grey
All-in_753.png,All-in,2,5,2,Black,Grey
All-in_754.png,All-in,2,5,3,Black,Grey
All-in_755.png,All-in,2,5,4,Black,Grey
All-in_756.png,All-in,2,5,5,Black,Grey
All-in_757.png,All-in,2,5,6,Black,Grey
All-in_758.png,All-in,2,5,7,Black,Grey
All-in_759.png,All-in,2,6,-7,Black,Grey
All-in_760.png,All-in,2,6,-6,Black,Grey
All-in_761.png,All-in,2,6,-5,Black,Grey
All-in_762.png,All-in,2,6,-4,Black,Grey
All-in_763.png,All-in,2,6,-3,Black,Grey
All-in_764.png,All-in,2,6,-2,Black,Grey
All-in_765.png,All-in,2,6,-1,Black,Grey
All-in_766.png,All-in,2,6,0,Black,Grey
All-in_767.png,All-in,2,6,1,Black,Grey
All-in_768.png,All-in,2,6,2,Black,Grey
All-in_769.png,All-in,2,6,3,Black,Grey
All-in_770.png,All-in,2,6,4,Black,Grey
All-in_771.png,All-in,2,6,5,Black,Grey
All-in_772.png,All-in,2,6,6,Black,Grey
All-in_773.png,All-in,2,6,7,Black,Grey
All-in_774.png,All-in,2,7,-7,Black,Grey
All-in_775.png,All-in,2,7,-6,Black,Grey
All-in_776.png,All-in,2,7,-5,Black,Grey
All-in_777.png,All-in,2,7,-4,Black,Grey
All-in_778.png,All-in,2,7,-3,Black,Grey
All-in_779.png,All-in,2,7,-2,Black,Grey
All-in_780.png,All-in,2,7,-1,Black,Grey
All-in_781.png,All-in,2,7,0,Black,Grey
All-in_782.png,All-in,2,7,1,Black,Grey
All-in_783.png,All-in,2,7,2,Black,Grey
All-in_784.png,All-in,2,7,3,Black,Grey
All-in_785.png,All-in,2,7,4,Black,Grey
All-in_786.png,All-in,2,7,5,Black,Grey
All-in_787.png,All-in,2,7,6,Black,Grey
All-in_788.png,All-in,2,7,7,Black,Grey
All-in_789.png,All-in,3,-6,-6,Grey,Black
All-in_790.png,All-in,3,-6,-5,Grey,Black
All-in_791.png,All-in,3,-6,-4,Grey,Black
All-in_792.png,All-in,3,-6,-3,Grey,Black
All-in_793.png,All-in,3,-6,-2,Grey,Black
All-in_794.png,All-in,3,-6,-1,Grey,Black
All-in_795.png,All-in,3,-6,0,Grey,Black
All-in_796.png,All-in,3,-6,1,Grey,Black
All-in_797.png,All-in,3,-6,2,Grey,Black
All-in_798.png,All-in,3,-6,3,Grey,Black
All-in_799.png,All-in,3,-6,4,Grey,Black
All-in_800.png,All-in,3,-6,5,Grey,Black
All-in_801.png,All-in,3,-6,6,Grey,Black
All-in_802.png,All-in,3,-5,-6,Grey,Black
All-in_803.png,All-in,3,-5,-5,Grey,Black
All-in_804.png,All-in,3,-5,-4,Grey,Black
All-in_805.png,All-in,3,-5,-3,Grey,Black
All-in_806.png,All-in,3,-5,-2,Grey,Black
All-in_807.png,All-in,3,-5,-1,Grey,Black
All-in_808.png,All-in,3,-5,0,Grey,Black
All-in_809.png,All-in,3,-5,1,Grey,Black
All-in_810.png,All-in,3,-5,2,Grey,Black
All-in_811.png,All-in,3,-5,3,Grey,Black
All-in_812.png,All-in,3,-5,4,Grey,Black
All-in_813.png,All-in,3,-5,5,Grey,Black
All-in_814.png,All-in,3,-5,6,Grey,Black
All-in_815.png,All-in,3,-4,-6,Grey,Black
All-in_816.png,All-in,3,-4,-5,Grey,Black
All-in_817.png,All-in,3,-4,-4,Grey,Black
All-in_818.png,All-in,3,-4,-3,Grey,Black
All-in_819.png,All-in,3,-4,-2,Grey,Black
All-in_820.png,All-in,3,-4,-1,Grey,Black
All-in_821.png,All-in,3,-4,0,Grey,Black
All-in_822.png,All-in,3,-4,1,Grey,Black
All-in_823.png,All-in,3,-4,2,Grey,Black
All-in_824.png,All-in,3,-4,3,Grey,Black
All-in_825.png,All-in,3,-4,4,Grey,Black
All-in_826.png,All-in,3,-4,5,Grey,Black
All-in_827.png,All-in,3,-4,6,Grey,Black
All-in_828.png,All-in,3,-3,-6,Grey,Black
All-in_829.png,All-in,3,-3,-5,Grey,Black
All-in_830.png,All-in,3,-3,-4,Grey,Black
All-in_831.png,All-in,3,-3,-3,Grey,Black
All-in_832.png,All-in,3,-3,-2,Grey,Black
All-in_833.png,All-in,3,-3,-1,Grey,Black
All-in_834.png,All-in,3,-3,0,Grey,Black
All-in_835.png,All-in,3,-3,1,Grey,Black
All-in_836.png,All-in,3,-3,2,Grey,Black
All-in_837.png,All-in,3,-3,3,Grey,Black
All-in_838.png,All-in,3,-3,4,Grey,Black
All-in_839.png,All-in,3,-3,5,Grey,Black
All-in_840.png,All-in,3,-3,6,Grey,Black
All-in_841.png,All-in,3,-2,-6,Grey,Black
All-in_842.png,All-in,3,-2,-5,Grey,Black
All-in_843.png,All-in,3,-2,-4,Grey,Black
All-in_844.png,All-in,3,-2,-3,Grey,Black
All-in_845.png,All-in,3,-2,-2,Grey,Black
All-in_846.png,All-in,3,-2,-1,Grey,Black
All-in_847.png,All-in,3,-2,0,Grey,Black
All-in_848.png,All-in,3,-2,1,Grey,Black
All-in_849.png,All-in,3,-2,2,Grey,Black
All-in_850.png,All-in,3,-2,3,Grey,Black
All-in_851.png,All-in,3,-2,4,Grey,Black
All-in_852.png,All-in,3,-2,5,Grey,Black
All-in_853.png,All-in,3,-2,6,Grey,Black
All-in_854.png,All-in,3,-1,-6,Grey,Black
All-in_855.png,All-in,3,-1,-5,Grey,Black
All-in_856.png,All-in,3,-1,-4,Grey,Black
All-in_857.png,All-in,3,-1,-3,Grey,Black
All-in_858.png,All-in,3,-1,-2,Grey,Black
All-in_859.png,All-in,3,-1,-1,Grey,Black
All-in_860.png,All-in,3,-1,0,Grey,Black
All-in_861.png,All-in,3,-1,1,Grey,Black
All-in_862.png,All-in,3,-1,2,Grey,Black
All-in_863.png,All-in,3,-1,3,Grey,Black
All-in_864.png,All-in,3,-1,4,Grey,Black
All-in_865.png,All-in,3,-1,5,Grey,Black
All-in_866.png,All-in,3,-1,6,Grey,Black
All-in_867.png,All-in,3,0,-6,Grey,Black
